* Measurement data measured by REW V5.19
* Source: D:\Downloads\Toole.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 1, 2020 8:33:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Toole.csv Format: Comma/Tab/Space delimited data 248 values loaded, 21 Hz to 19,356 Hz
* Measurement: Toole.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11982.366 -0.367 0
11982.616 -0.367 0
11982.866 -0.367 0
11983.116 -0.367 0
11983.366 -0.367 0
11983.616 -0.367 0
11983.866 -0.367 0
11984.116 -0.367 0
11984.366 -0.367 0
11984.616 -0.367 0
11984.866 -0.367 0
11985.116 -0.367 0
11985.366 -0.367 0
11985.616 -0.367 0
11985.866 -0.367 0
11986.116 -0.367 0
11986.366 -0.367 0
11986.616 -0.367 0
11986.866 -0.367 0
11987.116 -0.367 0
11987.366 -0.367 0
11987.616 -0.367 0
11987.866 -0.367 0
11988.116 -0.367 0
11988.366 -0.367 0
11988.616 -0.367 0
11988.866 -0.367 0
11989.116 -0.367 0
11989.366 -0.367 0
11989.616 -0.367 0
11989.866 -0.367 0
11990.116 -0.367 0
11990.366 -0.367 0
11990.616 -0.367 0
11990.866 -0.367 0
11991.116 -0.367 0
11991.366 -0.367 0
11991.616 -0.367 0
11991.866 -0.367 0
11992.116 -0.367 0
11992.366 -0.367 0
11992.616 -0.367 0
11992.866 -0.367 0
11993.116 -0.367 0
11993.366 -0.367 0
11993.616 -0.367 0
11993.866 -0.367 0
11994.116 -0.367 0
11994.366 -0.367 0
11994.616 -0.367 0
11994.866 -0.367 0
11995.116 -0.367 0
11995.366 -0.367 0
11995.616 -0.367 0
11995.866 -0.367 0
11996.116 -0.367 0
11996.366 -0.367 0
11996.616 -0.367 0
11996.866 -0.367 0
11997.116 -0.367 0
11997.366 -0.367 0
11997.616 -0.367 0
11997.866 -0.367 0
11998.116 -0.367 0
11998.366 -0.367 0
11998.616 -0.367 0
11998.866 -0.367 0
11999.116 -0.367 0
11999.366 -0.367 0
11999.616 -0.367 0
11999.866 -0.367 0
12000.116 -0.367 0
12000.366 -0.367 0
12000.616 -0.367 0
12000.866 -0.367 0
12001.116 -0.367 0
12001.366 -0.367 0
12001.616 -0.367 0
12001.866 -0.367 0
12002.116 -0.367 0
12002.366 -0.367 0
12002.616 -0.367 0
12002.866 -0.367 0
12003.116 -0.367 0
12003.366 -0.367 0
12003.616 -0.367 0
12003.866 -0.367 0
12004.116 -0.367 0
12004.366 -0.367 0
12004.616 -0.367 0
12004.866 -0.367 0
12005.116 -0.367 0
12005.366 -0.367 0
12005.616 -0.367 0
12005.866 -0.367 0
12006.116 -0.367 0
12006.366 -0.367 0
12006.616 -0.367 0
12006.866 -0.367 0
12007.116 -0.367 0
12007.366 -0.367 0
12007.616 -0.367 0
12007.866 -0.367 0
12008.116 -0.367 0
12008.366 -0.367 0
12008.616 -0.367 0
12008.866 -0.367 0
12009.116 -0.367 0
12009.366 -0.367 0
12009.616 -0.367 0
12009.866 -0.367 0
12010.116 -0.367 0
12010.366 -0.367 0
12010.616 -0.367 0
12010.866 -0.367 0
12011.116 -0.367 0
12011.366 -0.367 0
12011.616 -0.367 0
12011.866 -0.367 0
12012.116 -0.367 0
12012.366 -0.367 0
12012.616 -0.367 0
12012.866 -0.367 0
12013.116 -0.367 0
12013.366 -0.367 0
12013.616 -0.367 0
12013.866 -0.367 0
12014.116 -0.367 0
12014.366 -0.367 0
12014.616 -0.367 0
12014.866 -0.367 0
12015.116 -0.367 0
12015.366 -0.367 0
12015.616 -0.367 0
12015.866 -0.367 0
12016.116 -0.367 0
12016.366 -0.367 0
12016.616 -0.367 0
12016.866 -0.367 0
12017.116 -0.367 0
12017.366 -0.367 0
12017.616 -0.367 0
12017.866 -0.367 0
12018.116 -0.367 0
12018.366 -0.367 0
12018.616 -0.367 0
12018.866 -0.367 0
12019.116 -0.367 0
12019.366 -0.367 0
12019.616 -0.367 0
12019.866 -0.367 0
12020.116 -0.367 0
12020.366 -0.367 0
12020.616 -0.367 0
12020.866 -0.367 0
12021.116 -0.367 0
12021.366 -0.367 0
12021.616 -0.367 0
12021.866 -0.367 0
12022.116 -0.367 0
12022.366 -0.367 0
12022.616 -0.367 0
12022.866 -0.367 0
12023.116 -0.367 0
12023.366 -0.367 0
12023.616 -0.367 0
12023.866 -0.367 0
12024.116 -0.367 0
12024.366 -0.367 0
12024.616 -0.367 0
12024.866 -0.367 0
12025.116 -0.367 0
12025.366 -0.367 0
12025.616 -0.367 0
12025.866 -0.367 0
12026.116 -0.367 0
12026.366 -0.367 0
12026.616 -0.367 0
12026.866 -0.367 0
12027.116 -0.367 0
12027.366 -0.367 0
12027.616 -0.367 0
12027.866 -0.367 0
12028.116 -0.367 0
12028.366 -0.367 0
12028.616 -0.367 0
12028.866 -0.367 0
12029.116 -0.367 0
12029.366 -0.367 0
12029.616 -0.367 0
12029.866 -0.367 0
12030.116 -0.367 0
12030.366 -0.367 0
12030.616 -0.367 0
12030.866 -0.367 0
12031.116 -0.367 0
12031.366 -0.367 0
12031.616 -0.367 0
12031.866 -0.367 0
12032.116 -0.367 0
12032.366 -0.367 0
12032.616 -0.367 0
12032.866 -0.367 0
12033.116 -0.367 0
12033.366 -0.367 0
12033.616 -0.367 0
12033.866 -0.367 0
12034.116 -0.367 0
12034.366 -0.367 0
12034.616 -0.367 0
12034.866 -0.367 0
12035.116 -0.367 0
12035.366 -0.367 0
12035.616 -0.367 0
12035.866 -0.367 0
12036.116 -0.367 0
12036.366 -0.367 0
12036.616 -0.367 0
12036.866 -0.367 0
12037.116 -0.367 0
12037.366 -0.367 0
12037.616 -0.367 0
12037.866 -0.367 0
12038.116 -0.367 0
12038.366 -0.367 0
12038.616 -0.367 0
12038.866 -0.367 0
12039.116 -0.367 0
12039.366 -0.367 0
12039.616 -0.367 0
12039.866 -0.367 0
12040.116 -0.367 0
12040.366 -0.367 0
12040.616 -0.367 0
12040.866 -0.367 0
12041.116 -0.367 0
12041.366 -0.367 0
12041.616 -0.367 0
12041.866 -0.367 0
12042.116 -0.367 0
12042.366 -0.367 0
12042.616 -0.367 0
12042.866 -0.367 0
12043.116 -0.367 0
12043.366 -0.367 0
12043.616 -0.367 0
12043.866 -0.367 0
12044.116 -0.367 0
12044.366 -0.367 0
12044.616 -0.367 0
12044.866 -0.367 0
12045.116 -0.367 0
12045.366 -0.367 0
12045.616 -0.367 0
12045.866 -0.367 0
12046.116 -0.367 0
12046.366 -0.367 0
12046.616 -0.367 0
12046.866 -0.367 0
12047.116 -0.367 0
12047.366 -0.367 0
12047.616 -0.367 0
12047.866 -0.367 0
12048.116 -0.367 0
12048.366 -0.367 0
12048.616 -0.367 0
12048.866 -0.367 0
12049.116 -0.367 0
12049.366 -0.367 0
12049.616 -0.367 0
12049.866 -0.367 0
12050.116 -0.367 0
12050.366 -0.367 0
12050.616 -0.367 0
12050.866 -0.367 0
12051.116 -0.367 0
12051.366 -0.367 0
12051.616 -0.367 0
12051.866 -0.367 0
12052.116 -0.367 0
12052.366 -0.367 0
12052.616 -0.367 0
12052.866 -0.367 0
12053.116 -0.367 0
12053.366 -0.367 0
12053.616 -0.367 0
12053.866 -0.367 0
12054.116 -0.367 0
12054.366 -0.367 0
12054.616 -0.367 0
12054.866 -0.367 0
12055.116 -0.367 0
12055.366 -0.367 0
12055.616 -0.367 0
12055.866 -0.367 0
12056.116 -0.367 0
12056.366 -0.367 0
12056.616 -0.367 0
12056.866 -0.367 0
12057.116 -0.367 0
12057.366 -0.367 0
12057.616 -0.367 0
12057.866 -0.367 0
12058.116 -0.367 0
12058.366 -0.367 0
12058.616 -0.367 0
12058.866 -0.367 0
12059.116 -0.367 0
12059.366 -0.367 0
12059.616 -0.367 0
12059.866 -0.367 0
12060.116 -0.367 0
12060.366 -0.367 0
12060.616 -0.367 0
12060.866 -0.367 0
12061.116 -0.367 0
12061.366 -0.367 0
12061.616 -0.367 0
12061.866 -0.367 0
12062.116 -0.367 0
12062.366 -0.367 0
12062.616 -0.367 0
12062.866 -0.367 0
12063.116 -0.367 0
12063.366 -0.367 0
12063.616 -0.367 0
12063.866 -0.367 0
12064.116 -0.367 0
12064.366 -0.367 0
12064.616 -0.367 0
12064.866 -0.367 0
12065.116 -0.367 0
12065.366 -0.367 0
12065.616 -0.367 0
12065.866 -0.367 0
12066.116 -0.367 0
12066.366 -0.367 0
12066.616 -0.367 0
12066.866 -0.367 0
12067.116 -0.367 0
12067.366 -0.367 0
12067.616 -0.367 0
12067.866 -0.367 0
12068.116 -0.367 0
12068.366 -0.367 0
12068.616 -0.367 0
12068.866 -0.367 0
12069.116 -0.367 0
12069.366 -0.367 0
12069.616 -0.367 0
12069.866 -0.367 0
12070.116 -0.367 0
12070.366 -0.367 0
12070.616 -0.367 0
12070.866 -0.367 0
12071.116 -0.367 0
12071.366 -0.367 0
12071.616 -0.367 0
12071.866 -0.367 0
12072.116 -0.367 0
12072.366 -0.367 0
12072.616 -0.367 0
12072.866 -0.367 0
12073.116 -0.367 0
12073.366 -0.367 0
12073.616 -0.367 0
12073.866 -0.367 0
12074.116 -0.367 0
12074.366 -0.367 0
12074.616 -0.367 0
12074.866 -0.367 0
12075.116 -0.367 0
12075.366 -0.367 0
12075.616 -0.367 0
12075.866 -0.367 0
12076.116 -0.367 0
12076.366 -0.367 0
12076.616 -0.367 0
12076.866 -0.367 0
12077.116 -0.367 0
12077.366 -0.367 0
12077.616 -0.367 0
12077.866 -0.367 0
12078.116 -0.367 0
12078.366 -0.367 0
12078.616 -0.367 0
12078.866 -0.367 0
12079.116 -0.367 0
12079.366 -0.367 0
12079.616 -0.367 0
12079.866 -0.367 0
12080.116 -0.367 0
12080.366 -0.367 0
12080.616 -0.367 0
12080.866 -0.367 0
12081.116 -0.367 0
12081.366 -0.367 0
12081.616 -0.367 0
12081.866 -0.367 0
12082.116 -0.367 0
12082.366 -0.367 0
12082.616 -0.367 0
12082.866 -0.367 0
12083.116 -0.367 0
12083.366 -0.367 0
12083.616 -0.367 0
12083.866 -0.367 0
12084.116 -0.367 0
12084.366 -0.367 0
12084.616 -0.367 0
12084.866 -0.367 0
12085.116 -0.367 0
12085.366 -0.367 0
12085.616 -0.367 0
12085.866 -0.367 0
12086.116 -0.367 0
12086.366 -0.367 0
12086.616 -0.367 0
12086.866 -0.367 0
12087.116 -0.367 0
12087.366 -0.367 0
12087.616 -0.367 0
12087.866 -0.367 0
12088.116 -0.367 0
12088.366 -0.367 0
12088.616 -0.367 0
12088.866 -0.367 0
12089.116 -0.367 0
12089.366 -0.367 0
12089.616 -0.367 0
12089.866 -0.367 0
12090.116 -0.367 0
12090.366 -0.367 0
12090.616 -0.367 0
12090.866 -0.367 0
12091.116 -0.367 0
12091.366 -0.367 0
12091.616 -0.367 0
12091.866 -0.367 0
12092.116 -0.367 0
12092.366 -0.367 0
12092.616 -0.367 0
12092.866 -0.367 0
12093.116 -0.367 0
12093.366 -0.367 0
12093.616 -0.367 0
12093.866 -0.367 0
12094.116 -0.367 0
12094.366 -0.367 0
12094.616 -0.367 0
12094.866 -0.367 0
12095.116 -0.367 0
12095.366 -0.367 0
12095.616 -0.367 0
12095.866 -0.367 0
12096.116 -0.367 0
12096.366 -0.367 0
12096.616 -0.367 0
12096.866 -0.367 0
12097.116 -0.367 0
12097.366 -0.367 0
12097.616 -0.367 0
12097.866 -0.367 0
12098.116 -0.367 0
12098.366 -0.367 0
12098.616 -0.367 0
12098.866 -0.367 0
12099.116 -0.367 0
12099.366 -0.367 0
12099.616 -0.367 0
12099.866 -0.367 0
12100.116 -0.367 0
12100.366 -0.367 0
12100.616 -0.367 0
12100.866 -0.367 0
12101.116 -0.367 0
12101.366 -0.367 0
12101.616 -0.367 0
12101.866 -0.367 0
12102.116 -0.367 0
12102.366 -0.367 0
12102.616 -0.367 0
12102.866 -0.367 0
12103.116 -0.367 0
12103.366 -0.367 0
12103.616 -0.367 0
12103.866 -0.367 0
12104.116 -0.367 0
12104.366 -0.367 0
12104.616 -0.367 0
12104.866 -0.367 0
12105.116 -0.367 0
12105.366 -0.367 0
12105.616 -0.367 0
12105.866 -0.367 0
12106.116 -0.367 0
12106.366 -0.367 0
12106.616 -0.367 0
12106.866 -0.367 0
12107.116 -0.367 0
12107.366 -0.367 0
12107.616 -0.367 0
12107.866 -0.367 0
12108.116 -0.367 0
12108.366 -0.367 0
12108.616 -0.367 0
12108.866 -0.367 0
12109.116 -0.367 0
12109.366 -0.367 0
12109.616 -0.367 0
12109.866 -0.367 0
12110.116 -0.367 0
12110.366 -0.367 0
12110.616 -0.367 0
12110.866 -0.367 0
12111.116 -0.367 0
12111.366 -0.367 0
12111.616 -0.367 0
12111.866 -0.367 0
12112.116 -0.367 0
12112.366 -0.367 0
12112.616 -0.367 0
12112.866 -0.367 0
12113.116 -0.367 0
12113.366 -0.367 0
12113.616 -0.367 0
12113.866 -0.367 0
12114.116 -0.367 0
12114.366 -0.367 0
12114.616 -0.367 0
12114.866 -0.367 0
12115.116 -0.367 0
12115.366 -0.367 0
12115.616 -0.367 0
12115.866 -0.367 0
12116.116 -0.367 0
12116.366 -0.367 0
12116.616 -0.367 0
12116.866 -0.367 0
12117.116 -0.367 0
12117.366 -0.367 0
12117.616 -0.367 0
12117.866 -0.367 0
12118.116 -0.367 0
12118.366 -0.367 0
12118.616 -0.367 0
12118.866 -0.367 0
12119.116 -0.367 0
12119.366 -0.367 0
12119.616 -0.367 0
12119.866 -0.367 0
12120.116 -0.367 0
12120.366 -0.367 0
12120.616 -0.367 0
12120.866 -0.367 0
12121.116 -0.367 0
12121.366 -0.367 0
12121.616 -0.367 0
12121.866 -0.367 0
12122.116 -0.367 0
12122.366 -0.367 0
12122.616 -0.367 0
12122.866 -0.367 0
12123.116 -0.367 0
12123.366 -0.367 0
12123.616 -0.367 0
12123.866 -0.367 0
12124.116 -0.367 0
12124.366 -0.367 0
12124.616 -0.367 0
12124.866 -0.367 0
12125.116 -0.367 0
12125.366 -0.367 0
12125.616 -0.367 0
12125.866 -0.367 0
12126.116 -0.367 0
12126.366 -0.367 0
12126.616 -0.367 0
12126.866 -0.367 0
12127.116 -0.367 0
12127.366 -0.367 0
12127.616 -0.367 0
12127.866 -0.367 0
12128.116 -0.367 0
12128.366 -0.367 0
12128.616 -0.367 0
12128.866 -0.367 0
12129.116 -0.367 0
12129.366 -0.367 0
12129.616 -0.367 0
12129.866 -0.367 0
12130.116 -0.367 0
12130.366 -0.367 0
12130.616 -0.367 0
12130.866 -0.367 0
12131.116 -0.367 0
12131.366 -0.367 0
12131.616 -0.367 0
12131.866 -0.367 0
12132.116 -0.367 0
12132.366 -0.367 0
12132.616 -0.367 0
12132.866 -0.367 0
12133.116 -0.367 0
12133.366 -0.367 0
12133.616 -0.367 0
12133.866 -0.367 0
12134.116 -0.367 0
12134.366 -0.367 0
12134.616 -0.367 0
12134.866 -0.367 0
12135.116 -0.367 0
12135.366 -0.367 0
12135.616 -0.367 0
12135.866 -0.367 0
12136.116 -0.367 0
12136.366 -0.367 0
12136.616 -0.367 0
12136.866 -0.367 0
12137.116 -0.367 0
12137.366 -0.367 0
12137.616 -0.367 0
12137.866 -0.367 0
12138.116 -0.367 0
12138.366 -0.367 0
12138.616 -0.367 0
12138.866 -0.367 0
12139.116 -0.367 0
12139.366 -0.367 0
12139.616 -0.367 0
12139.866 -0.367 0
12140.116 -0.367 0
12140.366 -0.367 0
12140.616 -0.367 0
12140.866 -0.367 0
12141.116 -0.367 0
12141.366 -0.367 0
12141.616 -0.367 0
12141.866 -0.367 0
12142.116 -0.367 0
12142.366 -0.367 0
12142.616 -0.367 0
12142.866 -0.367 0
12143.116 -0.367 0
12143.366 -0.367 0
12143.616 -0.367 0
12143.866 -0.367 0
12144.116 -0.367 0
12144.366 -0.367 0
12144.616 -0.367 0
12144.866 -0.367 0
12145.116 -0.367 0
12145.366 -0.367 0
12145.616 -0.367 0
12145.866 -0.367 0
12146.116 -0.367 0
12146.366 -0.367 0
12146.616 -0.367 0
12146.866 -0.367 0
12147.116 -0.367 0
12147.366 -0.367 0
12147.616 -0.367 0
12147.866 -0.367 0
12148.116 -0.367 0
12148.366 -0.367 0
12148.616 -0.367 0
12148.866 -0.367 0
12149.116 -0.367 0
12149.366 -0.367 0
12149.616 -0.367 0
12149.866 -0.367 0
12150.116 -0.367 0
12150.366 -0.367 0
12150.616 -0.367 0
12150.866 -0.367 0
12151.116 -0.367 0
12151.366 -0.367 0
12151.616 -0.367 0
12151.866 -0.367 0
12152.116 -0.367 0
12152.366 -0.367 0
12152.616 -0.367 0
12152.866 -0.367 0
12153.116 -0.367 0
12153.366 -0.367 0
12153.616 -0.367 0
12153.866 -0.367 0
12154.116 -0.367 0
12154.366 -0.367 0
12154.616 -0.367 0
12154.866 -0.367 0
12155.116 -0.367 0
12155.366 -0.367 0
12155.616 -0.367 0
12155.866 -0.367 0
12156.116 -0.367 0
12156.366 -0.367 0
12156.616 -0.367 0
12156.866 -0.367 0
12157.116 -0.367 0
12157.366 -0.367 0
12157.616 -0.367 0
12157.866 -0.367 0
12158.116 -0.367 0
12158.366 -0.367 0
12158.616 -0.367 0
12158.866 -0.367 0
12159.116 -0.367 0
12159.366 -0.367 0
12159.616 -0.367 0
12159.866 -0.367 0
12160.116 -0.367 0
12160.366 -0.367 0
12160.616 -0.367 0
12160.866 -0.367 0
12161.116 -0.367 0
12161.366 -0.367 0
12161.616 -0.367 0
12161.866 -0.367 0
12162.116 -0.367 0
12162.366 -0.367 0
12162.616 -0.367 0
12162.866 -0.367 0
12163.116 -0.367 0
12163.366 -0.367 0
12163.616 -0.367 0
12163.866 -0.367 0
12164.116 -0.367 0
12164.366 -0.367 0
12164.616 -0.367 0
12164.866 -0.367 0
12165.116 -0.367 0
12165.366 -0.367 0
12165.616 -0.367 0
12165.866 -0.367 0
12166.116 -0.367 0
12166.366 -0.367 0
12166.616 -0.367 0
12166.866 -0.367 0
12167.116 -0.367 0
12167.366 -0.367 0
12167.616 -0.367 0
12167.866 -0.367 0
12168.116 -0.367 0
12168.366 -0.367 0
12168.616 -0.367 0
12168.866 -0.367 0
12169.116 -0.367 0
12169.366 -0.367 0
12169.616 -0.367 0
12169.866 -0.367 0
12170.116 -0.367 0
12170.366 -0.367 0
12170.616 -0.367 0
12170.866 -0.367 0
12171.116 -0.367 0
12171.366 -0.367 0
12171.616 -0.367 0
12171.866 -0.367 0
12172.116 -0.367 0
12172.366 -0.367 0
12172.616 -0.367 0
12172.866 -0.367 0
12173.116 -0.367 0
12173.366 -0.367 0
12173.616 -0.367 0
12173.866 -0.367 0
12174.116 -0.367 0
12174.366 -0.367 0
12174.616 -0.367 0
12174.866 -0.367 0
12175.116 -0.367 0
12175.366 -0.367 0
12175.616 -0.367 0
12175.866 -0.367 0
12176.116 -0.367 0
12176.366 -0.367 0
12176.616 -0.367 0
12176.866 -0.367 0
12177.116 -0.367 0
12177.366 -0.367 0
12177.616 -0.367 0
12177.866 -0.367 0
12178.116 -0.367 0
12178.366 -0.367 0
12178.616 -0.367 0
12178.866 -0.367 0
12179.116 -0.367 0
12179.366 -0.367 0
12179.616 -0.367 0
12179.866 -0.367 0
12180.116 -0.367 0
12180.366 -0.367 0
12180.616 -0.367 0
12180.866 -0.367 0
12181.116 -0.367 0
12181.366 -0.367 0
12181.616 -0.367 0
12181.866 -0.367 0
12182.116 -0.367 0
12182.366 -0.367 0
12182.616 -0.367 0
12182.866 -0.367 0
12183.116 -0.367 0
12183.366 -0.367 0
12183.616 -0.367 0
12183.866 -0.367 0
12184.116 -0.367 0
12184.366 -0.367 0
12184.616 -0.367 0
12184.866 -0.367 0
12185.116 -0.367 0
12185.366 -0.367 0
12185.616 -0.367 0
12185.866 -0.367 0
12186.116 -0.367 0
12186.366 -0.367 0
12186.616 -0.367 0
12186.866 -0.367 0
12187.116 -0.367 0
12187.366 -0.367 0
12187.616 -0.367 0
12187.866 -0.367 0
12188.116 -0.367 0
12188.366 -0.367 0
12188.616 -0.367 0
12188.866 -0.367 0
12189.116 -0.367 0
12189.366 -0.367 0
12189.616 -0.367 0
12189.866 -0.367 0
12190.116 -0.367 0
12190.366 -0.367 0
12190.616 -0.367 0
12190.866 -0.367 0
12191.116 -0.367 0
12191.366 -0.367 0
12191.616 -0.367 0
12191.866 -0.367 0
12192.116 -0.367 0
12192.366 -0.367 0
12192.616 -0.367 0
12192.866 -0.367 0
12193.116 -0.367 0
12193.366 -0.367 0
12193.616 -0.367 0
12193.866 -0.367 0
12194.116 -0.367 0
12194.366 -0.367 0
12194.616 -0.367 0
12194.866 -0.367 0
12195.116 -0.367 0
12195.366 -0.367 0
12195.616 -0.367 0
12195.866 -0.367 0
12196.116 -0.367 0
12196.366 -0.367 0
12196.616 -0.367 0
12196.866 -0.367 0
12197.116 -0.367 0
12197.366 -0.367 0
12197.616 -0.367 0
12197.866 -0.367 0
12198.116 -0.367 0
12198.366 -0.367 0
12198.616 -0.367 0
12198.866 -0.367 0
12199.116 -0.367 0
12199.366 -0.367 0
12199.616 -0.367 0
12199.866 -0.367 0
12200.116 -0.367 0
12200.366 -0.367 0
12200.616 -0.367 0
12200.866 -0.367 0
12201.116 -0.367 0
12201.366 -0.367 0
12201.616 -0.367 0
12201.866 -0.367 0
12202.116 -0.367 0
12202.366 -0.367 0
12202.616 -0.367 0
12202.866 -0.367 0
12203.116 -0.367 0
12203.366 -0.367 0
12203.616 -0.367 0
12203.866 -0.367 0
12204.116 -0.367 0
12204.366 -0.367 0
12204.616 -0.367 0
12204.866 -0.367 0
12205.116 -0.367 0
12205.366 -0.367 0
12205.616 -0.367 0
12205.866 -0.367 0
12206.116 -0.367 0
12206.366 -0.367 0
12206.616 -0.367 0
12206.866 -0.367 0
12207.116 -0.367 0
12207.366 -0.367 0
12207.616 -0.367 0
12207.866 -0.367 0
12208.116 -0.367 0
12208.366 -0.367 0
12208.616 -0.367 0
12208.866 -0.367 0
12209.116 -0.367 0
12209.366 -0.367 0
12209.616 -0.367 0
12209.866 -0.367 0
12210.116 -0.367 0
12210.366 -0.367 0
12210.616 -0.367 0
12210.866 -0.367 0
12211.116 -0.367 0
12211.366 -0.367 0
12211.616 -0.367 0
12211.866 -0.367 0
12212.116 -0.367 0
12212.366 -0.367 0
12212.616 -0.367 0
12212.866 -0.367 0
12213.116 -0.367 0
12213.366 -0.367 0
12213.616 -0.367 0
12213.866 -0.367 0
12214.116 -0.367 0
12214.366 -0.367 0
12214.616 -0.367 0
12214.866 -0.367 0
12215.116 -0.367 0
12215.366 -0.367 0
12215.616 -0.367 0
12215.866 -0.367 0
12216.116 -0.367 0
12216.366 -0.367 0
12216.616 -0.367 0
12216.866 -0.367 0
12217.116 -0.367 0
12217.366 -0.367 0
12217.616 -0.367 0
12217.866 -0.367 0
12218.116 -0.367 0
12218.366 -0.367 0
12218.616 -0.367 0
12218.866 -0.367 0
12219.116 -0.367 0
12219.366 -0.367 0
12219.616 -0.367 0
12219.866 -0.367 0
12220.116 -0.367 0
12220.366 -0.367 0
12220.616 -0.367 0
12220.866 -0.367 0
12221.116 -0.367 0
12221.366 -0.367 0
12221.616 -0.367 0
12221.866 -0.367 0
12222.116 -0.367 0
12222.366 -0.367 0
12222.616 -0.367 0
12222.866 -0.367 0
12223.116 -0.367 0
12223.366 -0.367 0
12223.616 -0.367 0
12223.866 -0.367 0
12224.116 -0.367 0
12224.366 -0.367 0
12224.616 -0.367 0
12224.866 -0.367 0
12225.116 -0.367 0
12225.366 -0.367 0
12225.616 -0.367 0
12225.866 -0.367 0
12226.116 -0.367 0
12226.366 -0.367 0
12226.616 -0.367 0
12226.866 -0.367 0
12227.116 -0.367 0
12227.366 -0.367 0
12227.616 -0.367 0
12227.866 -0.367 0
12228.116 -0.367 0
12228.366 -0.367 0
12228.616 -0.367 0
12228.866 -0.367 0
12229.116 -0.367 0
12229.366 -0.367 0
12229.616 -0.367 0
12229.866 -0.367 0
12230.116 -0.367 0
12230.366 -0.367 0
12230.616 -0.367 0
12230.866 -0.367 0
12231.116 -0.367 0
12231.366 -0.367 0
12231.616 -0.367 0
12231.866 -0.367 0
12232.116 -0.367 0
12232.366 -0.367 0
12232.616 -0.367 0
12232.866 -0.367 0
12233.116 -0.367 0
12233.366 -0.367 0
12233.616 -0.367 0
12233.866 -0.367 0
12234.116 -0.367 0
12234.366 -0.367 0
12234.616 -0.367 0
12234.866 -0.367 0
12235.116 -0.367 0
12235.366 -0.367 0
12235.616 -0.367 0
12235.866 -0.367 0
12236.116 -0.367 0
12236.366 -0.367 0
12236.616 -0.367 0
12236.866 -0.367 0
12237.116 -0.367 0
12237.366 -0.367 0
12237.616 -0.367 0
12237.866 -0.367 0
12238.116 -0.367 0
12238.366 -0.367 0
12238.616 -0.367 0
12238.866 -0.367 0
12239.116 -0.367 0
12239.366 -0.367 0
12239.616 -0.367 0
12239.866 -0.367 0
12240.116 -0.367 0
12240.366 -0.367 0
12240.616 -0.367 0
12240.866 -0.367 0
12241.116 -0.367 0
12241.366 -0.367 0
12241.616 -0.367 0
12241.866 -0.367 0
12242.116 -0.367 0
12242.366 -0.367 0
12242.616 -0.367 0
12242.866 -0.367 0
12243.116 -0.367 0
12243.366 -0.367 0
12243.616 -0.367 0
12243.866 -0.367 0
12244.116 -0.367 0
12244.366 -0.367 0
12244.616 -0.367 0
12244.866 -0.367 0
12245.116 -0.367 0
12245.366 -0.367 0
12245.616 -0.367 0
12245.866 -0.367 0
12246.116 -0.367 0
12246.366 -0.367 0
12246.616 -0.367 0
12246.866 -0.367 0
12247.116 -0.367 0
12247.366 -0.367 0
12247.616 -0.367 0
12247.866 -0.367 0
12248.116 -0.367 0
12248.366 -0.367 0
12248.616 -0.367 0
12248.866 -0.367 0
12249.116 -0.367 0
12249.366 -0.367 0
12249.616 -0.367 0
12249.866 -0.367 0
12250.116 -0.367 0
12250.366 -0.367 0
12250.616 -0.367 0
12250.866 -0.367 0
12251.116 -0.367 0
12251.366 -0.367 0
12251.616 -0.367 0
12251.866 -0.367 0
12252.116 -0.367 0
12252.366 -0.367 0
12252.616 -0.367 0
12252.866 -0.367 0
12253.116 -0.367 0
12253.366 -0.367 0
12253.616 -0.367 0
12253.866 -0.367 0
12254.116 -0.367 0
12254.366 -0.367 0
12254.616 -0.367 0
12254.866 -0.367 0
12255.116 -0.367 0
12255.366 -0.367 0
12255.616 -0.367 0
12255.866 -0.367 0
12256.116 -0.367 0
12256.366 -0.367 0
12256.616 -0.367 0
12256.866 -0.367 0
12257.116 -0.367 0
12257.366 -0.367 0
12257.616 -0.367 0
12257.866 -0.367 0
12258.116 -0.367 0
12258.366 -0.367 0
12258.616 -0.367 0
12258.866 -0.367 0
12259.116 -0.367 0
12259.366 -0.367 0
12259.616 -0.367 0
12259.866 -0.367 0
12260.116 -0.367 0
12260.366 -0.367 0
12260.616 -0.367 0
12260.866 -0.367 0
12261.116 -0.367 0
12261.366 -0.367 0
12261.616 -0.367 0
12261.866 -0.367 0
12262.116 -0.367 0
12262.366 -0.367 0
12262.616 -0.367 0
12262.866 -0.367 0
12263.116 -0.367 0
12263.366 -0.367 0
12263.616 -0.367 0
12263.866 -0.367 0
12264.116 -0.367 0
12264.366 -0.367 0
12264.616 -0.367 0
12264.866 -0.367 0
12265.116 -0.367 0
12265.366 -0.367 0
12265.616 -0.367 0
12265.866 -0.367 0
12266.116 -0.367 0
12266.366 -0.367 0
12266.616 -0.367 0
12266.866 -0.367 0
12267.116 -0.367 0
12267.366 -0.367 0
12267.616 -0.367 0
12267.866 -0.367 0
12268.116 -0.367 0
