* Measurement data measured by REW V5.19
* Source: D:\Downloads\rtings Target.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 3, 2020 1:51:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\rtings Target.csv Format: Comma/Tab/Space delimited data 170 values loaded, 20 Hz to 19,779 Hz
* Measurement: rtings Target.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10563.107 77.116 0
10563.357 77.116 0
10563.607 77.116 0
10563.857 77.116 0
10564.107 77.116 0
10564.357 77.116 0
10564.607 77.116 0
10564.857 77.116 0
10565.107 77.116 0
10565.357 77.116 0
10565.607 77.116 0
10565.857 77.116 0
10566.107 77.116 0
10566.357 77.116 0
10566.607 77.116 0
10566.857 77.116 0
10567.107 77.116 0
10567.357 77.116 0
10567.607 77.116 0
10567.857 77.116 0
10568.107 77.116 0
10568.357 77.116 0
10568.607 77.116 0
10568.857 77.116 0
10569.107 77.116 0
10569.357 77.116 0
10569.607 77.116 0
10569.857 77.116 0
10570.107 77.116 0
10570.357 77.116 0
10570.607 77.116 0
10570.857 77.116 0
10571.107 77.116 0
10571.357 77.115 0
10571.607 77.115 0
10571.857 77.115 0
10572.107 77.115 0
10572.357 77.115 0
10572.607 77.115 0
10572.857 77.115 0
10573.107 77.115 0
10573.357 77.115 0
10573.607 77.115 0
10573.857 77.115 0
10574.107 77.115 0
10574.357 77.115 0
10574.607 77.115 0
10574.857 77.115 0
10575.107 77.115 0
10575.357 77.115 0
10575.607 77.115 0
10575.857 77.115 0
10576.107 77.115 0
10576.357 77.115 0
10576.607 77.115 0
10576.857 77.115 0
10577.107 77.115 0
10577.357 77.115 0
10577.607 77.115 0
10577.857 77.115 0
10578.107 77.115 0
10578.357 77.115 0
10578.607 77.115 0
10578.857 77.115 0
10579.107 77.115 0
10579.357 77.115 0
10579.607 77.115 0
10579.857 77.115 0
10580.107 77.115 0
10580.357 77.115 0
10580.607 77.115 0
10580.857 77.115 0
10581.107 77.115 0
10581.357 77.115 0
10581.607 77.115 0
10581.857 77.115 0
10582.107 77.115 0
10582.357 77.115 0
10582.607 77.115 0
10582.857 77.115 0
10583.107 77.115 0
10583.357 77.115 0
10583.607 77.115 0
10583.857 77.115 0
10584.107 77.115 0
10584.357 77.115 0
10584.607 77.115 0
10584.857 77.115 0
10585.107 77.115 0
10585.357 77.115 0
10585.607 77.115 0
10585.857 77.115 0
10586.107 77.115 0
10586.357 77.114 0
10586.607 77.114 0
10586.857 77.114 0
10587.107 77.114 0
10587.357 77.114 0
10587.607 77.114 0
10587.857 77.114 0
10588.107 77.114 0
10588.357 77.114 0
10588.607 77.114 0
10588.857 77.114 0
10589.107 77.114 0
10589.357 77.114 0
10589.607 77.114 0
10589.857 77.114 0
10590.107 77.114 0
10590.357 77.114 0
10590.607 77.114 0
10590.857 77.114 0
10591.107 77.114 0
10591.357 77.114 0
10591.607 77.114 0
10591.857 77.114 0
10592.107 77.114 0
10592.357 77.114 0
10592.607 77.114 0
10592.857 77.114 0
10593.107 77.114 0
10593.357 77.114 0
10593.607 77.114 0
10593.857 77.114 0
10594.107 77.114 0
10594.357 77.114 0
10594.607 77.114 0
10594.857 77.114 0
10595.107 77.114 0
10595.357 77.114 0
10595.607 77.114 0
10595.857 77.114 0
10596.107 77.114 0
10596.357 77.114 0
10596.607 77.114 0
10596.857 77.114 0
10597.107 77.114 0
10597.357 77.114 0
10597.607 77.114 0
10597.857 77.114 0
10598.107 77.114 0
10598.357 77.114 0
10598.607 77.114 0
10598.857 77.114 0
10599.107 77.114 0
10599.357 77.114 0
10599.607 77.114 0
10599.857 77.114 0
10600.107 77.114 0
10600.357 77.114 0
10600.607 77.114 0
10600.857 77.114 0
10601.107 77.114 0
10601.357 77.113 0
10601.607 77.113 0
10601.857 77.113 0
10602.107 77.113 0
10602.357 77.113 0
10602.607 77.113 0
10602.857 77.113 0
10603.107 77.113 0
10603.357 77.113 0
10603.607 77.113 0
10603.857 77.113 0
10604.107 77.113 0
10604.357 77.113 0
10604.607 77.113 0
10604.857 77.113 0
10605.107 77.113 0
10605.357 77.113 0
10605.607 77.113 0
10605.857 77.113 0
10606.107 77.113 0
10606.357 77.113 0
10606.607 77.113 0
10606.857 77.113 0
10607.107 77.113 0
10607.357 77.113 0
10607.607 77.113 0
10607.857 77.113 0
10608.107 77.113 0
10608.357 77.113 0
10608.607 77.113 0
10608.857 77.113 0
10609.107 77.113 0
10609.357 77.113 0
10609.607 77.113 0
10609.857 77.113 0
10610.107 77.113 0
10610.357 77.113 0
10610.607 77.113 0
10610.857 77.113 0
10611.107 77.113 0
10611.357 77.113 0
10611.607 77.113 0
10611.857 77.113 0
10612.107 77.113 0
10612.357 77.113 0
10612.607 77.113 0
10612.857 77.113 0
10613.107 77.113 0
10613.357 77.113 0
10613.607 77.113 0
10613.857 77.113 0
10614.107 77.113 0
10614.357 77.113 0
10614.607 77.113 0
10614.857 77.113 0
10615.107 77.113 0
10615.357 77.113 0
10615.607 77.113 0
10615.857 77.113 0
10616.107 77.113 0
10616.357 77.112 0
10616.607 77.112 0
10616.857 77.112 0
10617.107 77.112 0
10617.357 77.112 0
10617.607 77.112 0
10617.857 77.112 0
10618.107 77.112 0
10618.357 77.112 0
10618.607 77.112 0
10618.857 77.112 0
10619.107 77.112 0
10619.357 77.112 0
10619.607 77.112 0
10619.857 77.112 0
10620.107 77.112 0
10620.357 77.112 0
10620.607 77.112 0
10620.857 77.112 0
10621.107 77.112 0
10621.357 77.112 0
10621.607 77.112 0
10621.857 77.112 0
10622.107 77.112 0
10622.357 77.112 0
10622.607 77.112 0
10622.857 77.112 0
10623.107 77.112 0
10623.357 77.112 0
10623.607 77.112 0
10623.857 77.112 0
10624.107 77.112 0
10624.357 77.112 0
10624.607 77.112 0
10624.857 77.112 0
10625.107 77.112 0
10625.357 77.112 0
10625.607 77.112 0
10625.857 77.112 0
10626.107 77.112 0
10626.357 77.112 0
10626.607 77.112 0
10626.857 77.112 0
10627.107 77.112 0
10627.357 77.112 0
10627.607 77.112 0
10627.857 77.112 0
10628.107 77.112 0
10628.357 77.112 0
10628.607 77.112 0
10628.857 77.112 0
10629.107 77.112 0
10629.357 77.112 0
10629.607 77.112 0
10629.857 77.112 0
10630.107 77.112 0
10630.357 77.112 0
10630.607 77.112 0
10630.857 77.112 0
10631.107 77.112 0
10631.357 77.112 0
10631.607 77.111 0
10631.857 77.111 0
10632.107 77.111 0
10632.357 77.111 0
10632.607 77.111 0
10632.857 77.111 0
10633.107 77.111 0
10633.357 77.111 0
10633.607 77.111 0
10633.857 77.111 0
10634.107 77.111 0
10634.357 77.111 0
10634.607 77.111 0
10634.857 77.111 0
10635.107 77.111 0
10635.357 77.111 0
10635.607 77.111 0
10635.857 77.111 0
10636.107 77.111 0
10636.357 77.111 0
10636.607 77.111 0
10636.857 77.111 0
10637.107 77.111 0
10637.357 77.111 0
10637.607 77.111 0
10637.857 77.111 0
10638.107 77.111 0
10638.357 77.111 0
10638.607 77.111 0
10638.857 77.111 0
10639.107 77.111 0
10639.357 77.111 0
10639.607 77.111 0
10639.857 77.111 0
10640.107 77.111 0
10640.357 77.111 0
10640.607 77.111 0
10640.857 77.111 0
10641.107 77.111 0
10641.357 77.111 0
10641.607 77.111 0
10641.857 77.111 0
10642.107 77.111 0
10642.357 77.111 0
10642.607 77.111 0
10642.857 77.111 0
10643.107 77.111 0
10643.357 77.111 0
10643.607 77.111 0
10643.857 77.111 0
10644.107 77.111 0
10644.357 77.111 0
10644.607 77.111 0
10644.857 77.111 0
10645.107 77.111 0
10645.357 77.111 0
10645.607 77.111 0
10645.857 77.111 0
10646.107 77.111 0
10646.357 77.110 0
10646.607 77.110 0
10646.857 77.110 0
10647.107 77.110 0
10647.357 77.110 0
10647.607 77.110 0
10647.857 77.110 0
10648.107 77.110 0
10648.357 77.110 0
10648.607 77.110 0
10648.857 77.110 0
10649.107 77.110 0
10649.357 77.110 0
10649.607 77.110 0
10649.857 77.110 0
10650.107 77.110 0
10650.357 77.110 0
10650.607 77.110 0
10650.857 77.110 0
10651.107 77.110 0
10651.357 77.110 0
10651.607 77.110 0
10651.857 77.110 0
10652.107 77.110 0
10652.357 77.110 0
10652.607 77.110 0
10652.857 77.110 0
10653.107 77.110 0
10653.357 77.110 0
10653.607 77.110 0
10653.857 77.110 0
10654.107 77.110 0
10654.357 77.110 0
10654.607 77.110 0
10654.857 77.110 0
10655.107 77.110 0
10655.357 77.110 0
10655.607 77.110 0
10655.857 77.110 0
10656.107 77.110 0
10656.357 77.110 0
10656.607 77.110 0
10656.857 77.110 0
10657.107 77.110 0
10657.357 77.110 0
10657.607 77.110 0
10657.857 77.110 0
10658.107 77.110 0
10658.357 77.110 0
10658.607 77.110 0
10658.857 77.110 0
10659.107 77.110 0
10659.357 77.109 0
10659.607 77.109 0
10659.857 77.109 0
10660.107 77.109 0
10660.357 77.109 0
10660.607 77.109 0
10660.857 77.109 0
10661.107 77.109 0
10661.357 77.109 0
10661.607 77.109 0
10661.857 77.109 0
10662.107 77.109 0
10662.357 77.109 0
10662.607 77.109 0
10662.857 77.109 0
10663.107 77.109 0
10663.357 77.109 0
10663.607 77.109 0
10663.857 77.109 0
10664.107 77.109 0
10664.357 77.109 0
10664.607 77.109 0
10664.857 77.109 0
10665.107 77.109 0
10665.357 77.109 0
10665.607 77.109 0
10665.857 77.109 0
10666.107 77.109 0
10666.357 77.109 0
10666.607 77.109 0
10666.857 77.109 0
10667.107 77.109 0
10667.357 77.109 0
10667.607 77.109 0
10667.857 77.109 0
10668.107 77.109 0
10668.357 77.109 0
10668.607 77.109 0
10668.857 77.109 0
10669.107 77.109 0
10669.357 77.109 0
10669.607 77.109 0
10669.857 77.109 0
10670.107 77.109 0
10670.357 77.109 0
10670.607 77.109 0
10670.857 77.109 0
10671.107 77.109 0
10671.357 77.109 0
10671.607 77.108 0
10671.857 77.108 0
10672.107 77.108 0
10672.357 77.108 0
10672.607 77.108 0
10672.857 77.108 0
10673.107 77.108 0
10673.357 77.108 0
10673.607 77.108 0
10673.857 77.108 0
10674.107 77.108 0
10674.357 77.108 0
10674.607 77.108 0
10674.857 77.108 0
10675.107 77.108 0
10675.357 77.108 0
10675.607 77.108 0
10675.857 77.108 0
10676.107 77.108 0
10676.357 77.108 0
10676.607 77.108 0
10676.857 77.108 0
10677.107 77.108 0
10677.357 77.108 0
10677.607 77.108 0
10677.857 77.108 0
10678.107 77.108 0
10678.357 77.108 0
10678.607 77.108 0
10678.857 77.108 0
10679.107 77.108 0
10679.357 77.108 0
10679.607 77.108 0
10679.857 77.108 0
10680.107 77.108 0
10680.357 77.108 0
10680.607 77.108 0
10680.857 77.108 0
10681.107 77.108 0
10681.357 77.108 0
10681.607 77.108 0
10681.857 77.108 0
10682.107 77.108 0
10682.357 77.108 0
10682.607 77.108 0
10682.857 77.108 0
10683.107 77.108 0
10683.357 77.108 0
10683.607 77.108 0
10683.857 77.107 0
10684.107 77.107 0
10684.357 77.107 0
10684.607 77.107 0
10684.857 77.107 0
10685.107 77.107 0
10685.357 77.107 0
10685.607 77.107 0
10685.857 77.107 0
10686.107 77.107 0
10686.357 77.107 0
10686.607 77.107 0
10686.857 77.107 0
10687.107 77.107 0
10687.357 77.107 0
10687.607 77.107 0
10687.857 77.107 0
10688.107 77.107 0
10688.357 77.107 0
10688.607 77.107 0
10688.857 77.107 0
10689.107 77.107 0
10689.357 77.107 0
10689.607 77.107 0
10689.857 77.107 0
10690.107 77.107 0
10690.357 77.107 0
10690.607 77.107 0
10690.857 77.107 0
10691.107 77.107 0
10691.357 77.107 0
10691.607 77.107 0
10691.857 77.107 0
10692.107 77.107 0
10692.357 77.107 0
10692.607 77.107 0
10692.857 77.107 0
10693.107 77.107 0
10693.357 77.107 0
10693.607 77.107 0
10693.857 77.107 0
10694.107 77.107 0
10694.357 77.107 0
10694.607 77.107 0
10694.857 77.107 0
10695.107 77.107 0
10695.357 77.107 0
10695.607 77.106 0
10695.857 77.106 0
10696.107 77.106 0
10696.357 77.106 0
10696.607 77.106 0
10696.857 77.106 0
10697.107 77.106 0
10697.357 77.106 0
10697.607 77.106 0
10697.857 77.106 0
10698.107 77.106 0
10698.357 77.106 0
10698.607 77.106 0
10698.857 77.106 0
10699.107 77.106 0
10699.357 77.106 0
10699.607 77.106 0
10699.857 77.106 0
10700.107 77.106 0
10700.357 77.106 0
10700.607 77.106 0
10700.857 77.106 0
10701.107 77.106 0
10701.357 77.106 0
10701.607 77.106 0
10701.857 77.106 0
10702.107 77.106 0
10702.357 77.106 0
10702.607 77.106 0
10702.857 77.106 0
10703.107 77.106 0
10703.357 77.106 0
10703.607 77.106 0
10703.857 77.106 0
10704.107 77.106 0
10704.357 77.106 0
10704.607 77.106 0
10704.857 77.106 0
10705.107 77.106 0
10705.357 77.106 0
10705.607 77.106 0
10705.857 77.106 0
10706.107 77.106 0
10706.357 77.106 0
10706.607 77.106 0
10706.857 77.106 0
10707.107 77.105 0
10707.357 77.105 0
10707.607 77.105 0
10707.857 77.105 0
10708.107 77.105 0
10708.357 77.105 0
10708.607 77.105 0
10708.857 77.105 0
10709.107 77.105 0
10709.357 77.105 0
10709.607 77.105 0
10709.857 77.105 0
10710.107 77.105 0
10710.357 77.105 0
10710.607 77.105 0
10710.857 77.105 0
10711.107 77.105 0
10711.357 77.105 0
10711.607 77.105 0
10711.857 77.105 0
10712.107 77.105 0
10712.357 77.105 0
10712.607 77.105 0
10712.857 77.105 0
10713.107 77.105 0
10713.357 77.105 0
10713.607 77.105 0
10713.857 77.105 0
10714.107 77.105 0
10714.357 77.105 0
10714.607 77.105 0
10714.857 77.105 0
10715.107 77.105 0
10715.357 77.105 0
10715.607 77.105 0
10715.857 77.105 0
10716.107 77.105 0
10716.357 77.105 0
10716.607 77.105 0
10716.857 77.105 0
10717.107 77.105 0
10717.357 77.105 0
10717.607 77.105 0
10717.857 77.105 0
10718.107 77.105 0
10718.357 77.105 0
10718.607 77.104 0
10718.857 77.104 0
10719.107 77.104 0
10719.357 77.104 0
10719.607 77.104 0
10719.857 77.104 0
10720.107 77.104 0
10720.357 77.104 0
10720.607 77.104 0
10720.857 77.104 0
10721.107 77.104 0
10721.357 77.104 0
10721.607 77.104 0
10721.857 77.104 0
10722.107 77.104 0
10722.357 77.104 0
10722.607 77.104 0
10722.857 77.104 0
10723.107 77.104 0
10723.357 77.104 0
10723.607 77.104 0
10723.857 77.104 0
10724.107 77.104 0
10724.357 77.104 0
10724.607 77.104 0
10724.857 77.104 0
10725.107 77.104 0
10725.357 77.104 0
10725.607 77.104 0
10725.857 77.104 0
10726.107 77.104 0
10726.357 77.104 0
10726.607 77.104 0
10726.857 77.104 0
10727.107 77.104 0
10727.357 77.104 0
10727.607 77.104 0
10727.857 77.104 0
10728.107 77.104 0
10728.357 77.104 0
10728.607 77.104 0
10728.857 77.104 0
10729.107 77.104 0
10729.357 77.104 0
10729.607 77.104 0
10729.857 77.103 0
10730.107 77.103 0
10730.357 77.103 0
10730.607 77.103 0
10730.857 77.103 0
10731.107 77.103 0
10731.357 77.103 0
10731.607 77.103 0
10731.857 77.103 0
10732.107 77.103 0
10732.357 77.103 0
10732.607 77.103 0
10732.857 77.103 0
10733.107 77.103 0
10733.357 77.103 0
10733.607 77.103 0
10733.857 77.103 0
10734.107 77.103 0
10734.357 77.103 0
10734.607 77.103 0
10734.857 77.103 0
10735.107 77.103 0
10735.357 77.103 0
10735.607 77.103 0
10735.857 77.103 0
10736.107 77.103 0
10736.357 77.103 0
10736.607 77.103 0
10736.857 77.103 0
10737.107 77.103 0
10737.357 77.103 0
10737.607 77.103 0
10737.857 77.103 0
10738.107 77.103 0
10738.357 77.103 0
10738.607 77.103 0
10738.857 77.103 0
10739.107 77.103 0
10739.357 77.103 0
10739.607 77.103 0
10739.857 77.103 0
10740.107 77.103 0
10740.357 77.103 0
10740.607 77.103 0
10740.857 77.103 0
10741.107 77.102 0
10741.357 77.102 0
10741.607 77.102 0
10741.857 77.102 0
10742.107 77.102 0
10742.357 77.102 0
10742.607 77.102 0
10742.857 77.102 0
10743.107 77.102 0
10743.357 77.102 0
10743.607 77.102 0
10743.857 77.102 0
10744.107 77.102 0
10744.357 77.102 0
10744.607 77.102 0
10744.857 77.102 0
10745.107 77.102 0
10745.357 77.102 0
10745.607 77.102 0
10745.857 77.102 0
10746.107 77.102 0
10746.357 77.102 0
10746.607 77.102 0
10746.857 77.102 0
10747.107 77.102 0
10747.357 77.102 0
10747.607 77.102 0
10747.857 77.102 0
10748.107 77.102 0
10748.357 77.102 0
10748.607 77.102 0
10748.857 77.102 0
10749.107 77.102 0
10749.357 77.102 0
10749.607 77.102 0
10749.857 77.102 0
10750.107 77.102 0
10750.357 77.102 0
10750.607 77.102 0
10750.857 77.102 0
10751.107 77.102 0
10751.357 77.102 0
10751.607 77.102 0
10751.857 77.102 0
10752.107 77.101 0
10752.357 77.101 0
10752.607 77.101 0
10752.857 77.101 0
10753.107 77.101 0
10753.357 77.101 0
10753.607 77.101 0
10753.857 77.101 0
10754.107 77.101 0
10754.357 77.101 0
10754.607 77.101 0
10754.857 77.101 0
10755.107 77.101 0
10755.357 77.101 0
10755.607 77.101 0
10755.857 77.101 0
10756.107 77.101 0
10756.357 77.101 0
10756.607 77.101 0
10756.857 77.101 0
10757.107 77.101 0
10757.357 77.101 0
10757.607 77.101 0
10757.857 77.101 0
10758.107 77.101 0
10758.357 77.101 0
10758.607 77.101 0
10758.857 77.101 0
10759.107 77.101 0
10759.357 77.101 0
10759.607 77.101 0
10759.857 77.101 0
10760.107 77.101 0
10760.357 77.101 0
10760.607 77.101 0
10760.857 77.101 0
10761.107 77.101 0
10761.357 77.101 0
10761.607 77.101 0
10761.857 77.101 0
10762.107 77.101 0
10762.357 77.101 0
10762.607 77.101 0
10762.857 77.101 0
10763.107 77.100 0
10763.357 77.100 0
10763.607 77.100 0
10763.857 77.100 0
10764.107 77.100 0
10764.357 77.100 0
10764.607 77.100 0
10764.857 77.100 0
10765.107 77.100 0
10765.357 77.100 0
10765.607 77.100 0
10765.857 77.100 0
10766.107 77.100 0
10766.357 77.100 0
10766.607 77.100 0
10766.857 77.100 0
10767.107 77.100 0
10767.357 77.100 0
10767.607 77.100 0
10767.857 77.100 0
10768.107 77.100 0
10768.357 77.100 0
10768.607 77.100 0
10768.857 77.100 0
10769.107 77.100 0
10769.357 77.100 0
10769.607 77.100 0
10769.857 77.100 0
10770.107 77.100 0
10770.357 77.100 0
10770.607 77.100 0
10770.857 77.100 0
10771.107 77.100 0
10771.357 77.100 0
10771.607 77.100 0
10771.857 77.100 0
10772.107 77.100 0
10772.357 77.100 0
10772.607 77.100 0
10772.857 77.100 0
10773.107 77.100 0
10773.357 77.100 0
10773.607 77.100 0
10773.857 77.099 0
10774.107 77.099 0
10774.357 77.099 0
10774.607 77.099 0
10774.857 77.099 0
10775.107 77.099 0
10775.357 77.099 0
10775.607 77.099 0
10775.857 77.099 0
10776.107 77.099 0
10776.357 77.099 0
10776.607 77.099 0
10776.857 77.099 0
10777.107 77.099 0
10777.357 77.099 0
10777.607 77.099 0
10777.857 77.099 0
10778.107 77.099 0
10778.357 77.099 0
10778.607 77.099 0
10778.857 77.099 0
10779.107 77.099 0
10779.357 77.099 0
10779.607 77.099 0
10779.857 77.099 0
10780.107 77.099 0
10780.357 77.099 0
10780.607 77.099 0
10780.857 77.099 0
10781.107 77.099 0
10781.357 77.099 0
10781.607 77.099 0
10781.857 77.099 0
10782.107 77.099 0
10782.357 77.099 0
10782.607 77.099 0
10782.857 77.099 0
10783.107 77.099 0
10783.357 77.099 0
10783.607 77.099 0
10783.857 77.099 0
10784.107 77.099 0
10784.357 77.099 0
10784.607 77.098 0
10784.857 77.098 0
10785.107 77.098 0
10785.357 77.098 0
10785.607 77.098 0
10785.857 77.098 0
10786.107 77.098 0
10786.357 77.098 0
10786.607 77.098 0
10786.857 77.098 0
10787.107 77.098 0
10787.357 77.098 0
10787.607 77.098 0
10787.857 77.098 0
10788.107 77.098 0
10788.357 77.098 0
10788.607 77.098 0
10788.857 77.098 0
10789.107 77.098 0
10789.357 77.098 0
10789.607 77.098 0
10789.857 77.098 0
10790.107 77.098 0
10790.357 77.098 0
10790.607 77.098 0
10790.857 77.098 0
10791.107 77.098 0
10791.357 77.098 0
10791.607 77.098 0
10791.857 77.098 0
10792.107 77.098 0
10792.357 77.098 0
10792.607 77.098 0
10792.857 77.098 0
10793.107 77.098 0
10793.357 77.098 0
10793.607 77.098 0
10793.857 77.098 0
10794.107 77.098 0
10794.357 77.098 0
10794.607 77.098 0
10794.857 77.098 0
10795.107 77.098 0
10795.357 77.097 0
10795.607 77.097 0
10795.857 77.097 0
10796.107 77.097 0
10796.357 77.097 0
10796.607 77.097 0
10796.857 77.097 0
10797.107 77.097 0
10797.357 77.097 0
10797.607 77.097 0
10797.857 77.097 0
10798.107 77.097 0
10798.357 77.097 0
10798.607 77.097 0
10798.857 77.097 0
10799.107 77.097 0
10799.357 77.097 0
10799.607 77.097 0
10799.857 77.097 0
10800.107 77.097 0
10800.357 77.097 0
10800.607 77.097 0
10800.857 77.097 0
10801.107 77.097 0
10801.357 77.097 0
10801.607 77.097 0
10801.857 77.097 0
10802.107 77.097 0
10802.357 77.097 0
10802.607 77.097 0
10802.857 77.097 0
10803.107 77.097 0
10803.357 77.097 0
10803.607 77.097 0
10803.857 77.097 0
10804.107 77.097 0
10804.357 77.097 0
10804.607 77.097 0
10804.857 77.097 0
10805.107 77.097 0
10805.357 77.097 0
10805.607 77.097 0
10805.857 77.097 0
10806.107 77.096 0
10806.357 77.096 0
10806.607 77.096 0
10806.857 77.096 0
10807.107 77.096 0
10807.357 77.096 0
10807.607 77.096 0
10807.857 77.096 0
10808.107 77.096 0
10808.357 77.096 0
10808.607 77.096 0
10808.857 77.096 0
10809.107 77.096 0
10809.357 77.096 0
10809.607 77.096 0
10809.857 77.096 0
10810.107 77.096 0
10810.357 77.096 0
10810.607 77.096 0
10810.857 77.096 0
10811.107 77.096 0
10811.357 77.096 0
10811.607 77.096 0
10811.857 77.096 0
10812.107 77.096 0
10812.357 77.096 0
10812.607 77.096 0
10812.857 77.096 0
10813.107 77.096 0
10813.357 77.096 0
10813.607 77.096 0
10813.857 77.096 0
10814.107 77.096 0
10814.357 77.096 0
10814.607 77.096 0
10814.857 77.096 0
10815.107 77.096 0
10815.357 77.096 0
10815.607 77.096 0
10815.857 77.096 0
10816.107 77.096 0
10816.357 77.096 0
10816.607 77.096 0
10816.857 77.095 0
10817.107 77.095 0
10817.357 77.095 0
10817.607 77.095 0
10817.857 77.095 0
10818.107 77.095 0
10818.357 77.095 0
10818.607 77.095 0
10818.857 77.095 0
10819.107 77.095 0
10819.357 77.095 0
10819.607 77.095 0
10819.857 77.095 0
10820.107 77.095 0
10820.357 77.095 0
10820.607 77.095 0
10820.857 77.095 0
10821.107 77.095 0
10821.357 77.095 0
10821.607 77.095 0
10821.857 77.095 0
10822.107 77.095 0
10822.357 77.095 0
10822.607 77.095 0
10822.857 77.095 0
10823.107 77.095 0
10823.357 77.095 0
10823.607 77.095 0
10823.857 77.095 0
10824.107 77.095 0
10824.357 77.095 0
10824.607 77.095 0
10824.857 77.095 0
10825.107 77.095 0
10825.357 77.095 0
10825.607 77.095 0
10825.857 77.095 0
10826.107 77.095 0
10826.357 77.095 0
10826.607 77.095 0
10826.857 77.095 0
10827.107 77.095 0
10827.357 77.094 0
10827.607 77.094 0
10827.857 77.094 0
10828.107 77.094 0
10828.357 77.094 0
10828.607 77.094 0
10828.857 77.094 0
10829.107 77.094 0
10829.357 77.094 0
10829.607 77.094 0
10829.857 77.094 0
10830.107 77.094 0
10830.357 77.094 0
10830.607 77.094 0
10830.857 77.094 0
10831.107 77.094 0
10831.357 77.094 0
10831.607 77.094 0
10831.857 77.094 0
10832.107 77.094 0
10832.357 77.094 0
10832.607 77.094 0
10832.857 77.094 0
10833.107 77.094 0
10833.357 77.094 0
10833.607 77.094 0
10833.857 77.094 0
10834.107 77.094 0
10834.357 77.094 0
10834.607 77.094 0
10834.857 77.094 0
10835.107 77.094 0
10835.357 77.094 0
10835.607 77.094 0
10835.857 77.094 0
10836.107 77.094 0
10836.357 77.094 0
10836.607 77.094 0
10836.857 77.094 0
10837.107 77.094 0
10837.357 77.094 0
10837.607 77.094 0
10837.857 77.094 0
10838.107 77.093 0
10838.357 77.093 0
10838.607 77.093 0
10838.857 77.093 0
10839.107 77.093 0
10839.357 77.093 0
10839.607 77.093 0
10839.857 77.093 0
10840.107 77.093 0
10840.357 77.093 0
10840.607 77.093 0
10840.857 77.093 0
10841.107 77.093 0
10841.357 77.093 0
10841.607 77.093 0
10841.857 77.093 0
10842.107 77.093 0
10842.357 77.093 0
10842.607 77.093 0
10842.857 77.093 0
10843.107 77.093 0
